YEAR,MONTH,DAY,RAINFALL,TMAX,TMIN,RH
2023,1,1,107.4,22.9,20.6,99
2023,1,2,15.0,26.2,22.0,95
2023,1,3,0.0,26.6,21.4,89
2023,1,4,-1.0,26.2,21.4,88
2023,1,5,3.2,27.8,22.3,88
2023,1,6,0.7,27.2,21.5,88
2023,1,7,0.0,26.2,18.5,87
2023,1,8,-1.0,27.8,19.0,79
2023,1,9,0.0,26.4,18.9,85
2023,1,10,0.0,28.0,19.5,79
2023,1,11,0.0,26.9,20.4,84
2023,1,12,0.0,29.7,21.0,82
2023,1,13,0.0,29.5,18.2,83
2023,1,14,0.0,30.2,19.4,83
2023,1,15,1.3,30.4,21.7,85
2023,1,16,0.0,27.8,21.3,85
2023,1,17,0.8,27.2,21.5,84
2023,1,18,0.8,27.4,21.2,87
2023,1,19,1.9,25.2,21.2,91
2023,1,20,0.1,27.4,21.5,83
2023,1,21,-1.0,26.4,21.5,85
2023,1,22,0.0,29.3,20.7,86
2023,1,23,0.0,31.4,21.7,81
2023,1,24,-1.0,26.8,18.6,87
2023,1,25,-1.0,24.2,17.8,82
2023,1,26,0.0,26.5,18.5,82
2023,1,27,0.0,25.4,19.5,83
2023,1,28,0.0,23.2,18.4,82
2023,1,29,0.2,23.2,18.5,86
2023,1,30,0.1,24.2,18.8,89
2023,1,31,0.0,24.7,18.1,85
2023,2,1,0.0,31.1,18.7,73
2023,2,2,0.0,30.8,21.8,79
2023,2,3,-1.0,28.4,21.4,84
2023,2,4,0.0,29.2,21.3,76
2023,2,5,0.0,30.9,21.2,77
2023,2,6,0.0,32.4,21.2,73
2023,2,7,0.0,32.8,23.3,76
2023,2,8,-1.0,30.8,21.0,73
2023,2,9,0.0,30.0,19.8,75
2023,2,10,0.0,31.8,19.8,73
2023,2,11,0.0,31.7,20.7,70
2023,2,12,0.0,31.8,19.8,73
2023,2,13,0.0,32.1,19.2,73
2023,2,14,0.0,31.4,18.4,73
2023,2,15,-1.0,27.0,19.2,83
2023,2,16,0.0,25.6,18.2,91
2023,2,17,-1.0,27.9,19.0,92
2023,2,18,1.0,28.1,21.3,85
2023,2,19,41.2,25.5,22.0,97
2023,2,20,0.5,26.2,20.3,92
2023,2,21,0.2,24.4,19.6,90
2023,2,22,4.0,26.8,21.0,88
2023,2,23,17.0,28.2,21.3,93
2023,2,24,4.8,29.4,22.7,91
2023,2,25,-1.0,28.0,21.8,90
2023,2,26,0.0,26.0,20.3,80
2023,2,27,0.0,26.4,19.7,76
2023,2,28,0.0,27.5,18.5,73
2023,3,1,0.0,29.5,19.0,77
2023,3,2,3.2,30.5,20.6,71
2023,3,3,-1.0,27.7,20.0,80
2023,3,4,0.0,27.4,19.0,76
2023,3,5,0.0,28.0,18.4,76
2023,3,6,0.0,27.6,17.2,71
2023,3,7,0.0,29.2,18.4,72
2023,3,8,0.0,30.0,20.0,75
2023,3,9,-1.0,30.1,20.5,77
2023,3,10,0.0,30.1,18.2,75
2023,3,11,0.0,29.9,19.0,73
2023,3,12,0.3,28.0,19.8,82
2023,3,13,0.1,27.8,18.0,77
2023,3,14,0.0,29.7,18.8,73
2023,3,15,0.0,32.9,21.4,72
2023,3,16,0.0,33.1,21.0,72
2023,3,17,0.0,32.5,22.0,69
2023,3,18,0.0,33.5,22.8,74
2023,3,19,0.0,32.9,22.0,75
2023,3,20,0.0,33.8,22.0,70
2023,3,21,0.0,33.7,22.0,73
2023,3,22,0.0,36.7,22.2,72
2023,3,23,0.0,35.6,23.2,69
2023,3,24,0.0,35.6,24.8,69
2023,3,25,0.0,35.8,24.3,71
2023,3,26,0.0,36.3,23.5,69
2023,3,27,0.0,34.8,24.5,67
2023,3,28,0.0,33.5,23.2,73
2023,3,29,0.0,33.5,24.3,70
2023,3,30,0.0,35.6,25.4,69
2023,3,31,0.0,34.6,25.0,72
2023,4,1,0.0,36.1,23.5,71
2023,4,2,0.0,35.4,24.6,70
2023,4,3,0.0,33.8,23.5,71
2023,4,4,0.0,30.2,23.5,70
2023,4,5,0.0,33.4,22.3,67
2023,4,6,0.0,35.0,22.0,68
2023,4,7,0.0,35.2,22.8,70
2023,4,8,0.0,29.3,21.4,79
2023,4,9,0.0,31.8,22.2,72
2023,4,10,0.0,32.5,23.2,71
2023,4,11,0.0,33.3,23.0,72
2023,4,12,2.7,31.8,24.8,83
2023,4,13,3.0,35.1,25.0,77
2023,4,14,0.0,35.6,25.0,74
2023,4,15,0.0,35.7,25.4,72
2023,4,16,0.0,35.2,24.5,75
2023,4,17,-1.0,34.8,23.7,76
2023,4,18,0.0,36.7,25.0,69
2023,4,19,0.0,37.0,26.6,68
2023,4,20,1.2,36.3,26.4,68
2023,4,21,21.6,36.4,23.6,74
2023,4,22,0.0,34.2,24.8,76
2023,4,23,0.0,34.7,23.5,72
2023,4,24,0.0,33.6,22.4,69
2023,4,25,0.0,32.7,24.3,71
2023,4,26,0.2,34.2,24.8,72
2023,4,27,0.0,34.7,24.5,71
2023,4,28,0.0,36.1,24.5,65
2023,4,29,0.0,37.4,26.4,65
2023,4,30,0.0,37.1,24.5,67
2023,5,1,0.0,36.7,24.8,67
2023,5,2,0.0,37.2,25.0,60
2023,5,3,0.0,36.0,24.8,60
2023,5,4,5.6,35.6,25.4,66
2023,5,5,0.0,37.8,25.4,61
2023,5,6,0.0,37.9,26.2,62
2023,5,7,0.0,38.7,27.4,60
2023,5,8,10.4,38.2,24.8,67
2023,5,9,0.0,33.6,25.5,77
2023,5,10,0.0,33.8,24.8,73
2023,5,11,0.0,34.2,25.8,70
2023,5,12,0.0,36.1,26.6,65
2023,5,13,0.0,37.2,25.8,64
2023,5,14,0.0,36.0,25.4,69
2023,5,15,1.6,35.9,25.0,75
2023,5,16,0.0,36.8,25.8,71
2023,5,17,1.4,37.8,26.7,72
2023,5,18,0.0,37.4,25.2,69
2023,5,19,1.0,38.0,25.8,70
2023,5,20,0.0,37.2,26.8,69
2023,5,21,0.0,38.6,27.4,65
2023,5,22,3.8,37.6,25.1,73
2023,5,23,13.1,36.8,24.8,76
2023,5,24,0.0,35.8,24.6,76
2023,5,25,0.0,36.2,25.0,70
2023,5,26,0.0,35.6,24.4,68
2023,5,27,0.2,35.1,23.6,64
2023,5,28,3.4,33.0,24.4,82
2023,5,29,-1.0,32.8,26.5,72
2023,5,30,-1.0,32.4,26.1,68
2023,5,31,-1.0,35.2,25.0,64
2023,6,1,0.0,38.6,25.6,59
2023,6,2,0.0,38.8,26.4,61
2023,6,3,30.0,37.9,25.7,72
2023,6,4,0.0,34.6,26.2,74
2023,6,5,0.0,35.8,26.3,72
2023,6,6,0.8,35.6,26.0,79
2023,6,7,0.0,36.6,25.5,75
2023,6,8,-1.0,36.6,26.6,70
2023,6,9,0.0,37.7,25.8,68
2023,6,10,11.4,36.9,24.0,76
2023,6,11,0.0,34.2,26.0,79
2023,6,12,0.6,33.6,26.2,77
2023,6,13,0.0,32.8,26.6,74
2023,6,14,0.0,36.4,26.6,69
2023,6,15,0.0,36.6,26.5,73
2023,6,16,0.4,34.3,25.8,77
2023,6,17,0.0,37.2,25.6,69
2023,6,18,0.0,37.7,26.0,66
2023,6,19,0.0,37.5,25.6,71
2023,6,20,0.0,37.7,27.4,64
2023,6,21,0.0,37.8,26.5,69
2023,6,22,0.0,37.5,26.3,70
2023,6,23,0.0,36.9,25.8,70
2023,6,24,0.0,36.3,25.9,66
2023,6,25,-1.0,34.5,25.6,75
2023,6,26,4.0,34.1,25.0,77
2023,6,27,13.4,29.2,25.0,93
2023,6,28,9.6,34.0,24.8,82
2023,6,29,0.0,32.8,25.7,81
2023,6,30,0.0,36.2,25.8,75
2023,7,1,84.0,34.8,23.0,79
2023,7,2,4.8,33.6,24.2,83
2023,7,3,2.2,34.7,24.4,79
2023,7,4,0.0,36.2,25.4,69
2023,7,5,0.0,36.4,26.6,68
2023,7,6,0.0,37.2,25.2,75
2023,7,7,0.0,34.0,24.8,73
2023,7,8,0.0,36.6,25.7,69
2023,7,9,0.0,36.5,25.6,70
2023,7,10,0.0,36.7,26.0,69
2023,7,11,0.4,35.8,26.0,75
2023,7,12,8.8,34.4,25.6,77
2023,7,13,66.3,27.6,25.0,95
2023,7,14,1.1,32.6,25.0,82
2023,7,15,-1.0,33.8,26.4,74
2023,7,16,-1.0,33.2,26.2,75
2023,7,17,0.0,34.0,26.0,78
2023,7,18,0.0,33.0,26.0,82
2023,7,19,0.8,33.8,25.2,78
2023,7,20,-1.0,35.0,25.6,72
2023,7,21,0.0,35.0,25.2,77
2023,7,22,-1.0,35.6,26.4,74
2023,7,23,0.2,35.3,24.8,77
2023,7,24,78.2,31.4,24.4,94
2023,7,25,132.4,27.6,24.3,96
2023,7,26,6.2,28.6,25.0,71
2023,7,27,-1.0,33.0,24.3,73
2023,7,28,3.8,33.9,26.0,83
2023,7,29,3.2,31.0,25.0,89
2023,7,30,0.0,33.9,25.5,83
2023,7,31,1.6,33.4,25.0,82
2023,8,1,55.4,32.9,25.2,88
2023,8,2,2.4,31.6,25.4,85
2023,8,3,-1.0,32.6,26.7,77
2023,8,4,0.0,34.4,25.9,71
2023,8,5,0.0,35.4,26.2,68
2023,8,6,0.0,35.5,26.0,70
2023,8,7,0.0,36.2,26.2,68
2023,8,8,0.0,36.5,26.4,68
2023,8,9,0.0,35.8,26.0,71
2023,8,10,0.0,36.4,26.7,72
2023,8,11,0.0,35.6,24.6,74
2023,8,12,0.0,36.2,25.5,74
2023,8,13,0.0,36.9,26.4,72
2023,8,14,0.0,36.2,27.0,74
2023,8,15,0.0,36.1,26.4,74
2023,8,16,0.0,36.7,26.2,71
2023,8,17,0.0,36.7,24.4,71
2023,8,18,-1.0,35.2,25.4,77
2023,8,19,-1.0,35.4,24.6,73
2023,8,20,0.0,33.2,26.0,77
2023,8,21,0.0,35.6,25.0,73
2023,8,22,0.0,36.2,24.6,73
2023,8,23,-1.0,35.4,25.2,77
2023,8,24,-1.0,33.5,25.7,82
2023,8,25,4.2,30.4,25.2,87
2023,8,26,114.9,26.4,23.8,98
2023,8,27,44.0,25.4,24.2,98
2023,8,28,53.0,28.6,23.9,97
2023,8,29,28.2,25.8,24.2,98
2023,8,30,11.6,32.2,24.8,88
2023,8,31,0.8,33.3,25.4,87
2023,9,1,-1.0,31.8,26.2,84
2023,9,2,13.2,29.6,25.0,93
2023,9,3,-1.0,30.4,25.6,88
2023,9,4,0.0,32.5,26.6,81
2023,9,5,15.8,31.6,24.8,92
2023,9,6,42.6,33.6,24.8,84
2023,9,7,30.1,34.3,23.6,81
2023,9,8,0.0,33.0,23.7,82
2023,9,9,2.8,34.4,24.7,78
2023,9,10,-1.0,33.0,24.2,84
2023,9,11,0.4,31.9,25.0,83
2023,9,12,5.8,33.6,24.8,83
2023,9,13,0.0,32.8,25.6,82
2023,9,14,0.0,35.1,25.6,78
2023,9,15,0.9,33.6,25.9,83
2023,9,16,0.0,34.4,26.0,79
2023,9,17,0.0,35.1,25.4,79
