YEAR,MONTH,DAY,RAINFALL,TMAX,TMIN,RH
2021,1,1,0.0,22.6,13.8,83
2021,1,2,0.0,23.8,14.8,84
2021,1,3,0.0,24.6,15.5,79
2021,1,4,0.0,24.0,15.2,87
2021,1,5,0.0,24.0,15.2,91
2021,1,6,0.0,24.0,15.0,91
2021,1,7,0.0,24.5,14.4,86
2021,1,8,0.0,24.5,13.0,64
2021,1,9,0.0,22.8,10.4,87
2021,1,10,0.0,21.6,10.8,82
2021,1,11,0.0,22.5,11.2,81
2021,1,12,0.0,19.9,11.6,93
2021,1,13,0.0,22.6,13.2,88
2021,1,14,0.0,24.5,15.0,90
2021,1,15,0.0,23.8,15.4,90
2021,1,16,0.2,22.2,15.0,92
2021,1,17,0.0,24.4,14.6,83
2021,1,18,0.0,23.2,14.5,81
2021,1,19,0.0,23.8,15.2,82
2021,1,20,0.0,23.4,16.8,90
2021,1,21,5.6,22.0,17.0,93
2021,1,22,3.0,21.6,16.0,95
2021,1,23,13.2,18.4,15.6,96
2021,1,24,0.0,22.6,15.5,92
2021,1,25,-1.0,23.5,16.4,94
2021,1,26,8.0,24.2,16.0,93
2021,1,27,13.2,24.6,15.2,92
2021,1,28,1.4,21.8,12.4,89
2021,1,29,0.0,22.5,11.0,79
2021,1,30,0.0,20.4,9.4,87
2021,1,31,0.0,19.4,11.0,82
2021,2,1,0.0,22.7,11.3,87
2021,2,2,0.0,23.3,11.6,80
2021,2,3,0.0,23.3,12.2,77
2021,2,4,0.0,23.8,13.0,82
2021,2,5,0.0,24.5,15.0,82
2021,2,6,0.6,23.6,15.5,91
2021,2,7,0.0,24.4,14.6,77
2021,2,8,0.0,24.5,14.4,78
2021,2,9,0.6,24.7,15.5,79
2021,2,10,4.6,23.5,16.2,92
2021,2,11,0.8,21.6,15.0,93
2021,2,12,0.0,25.7,14.4,92
2021,2,13,0.0,23.8,13.6,87
2021,2,14,0.0,22.4,13.5,85
2021,2,15,0.0,23.5,13.0,88
2021,2,16,0.0,23.0,13.0,91
2021,2,17,0.0,21.7,13.2,90
2021,2,18,-1.0,22.2,11.0,81
2021,2,19,-1.0,19.8,9.5,88
2021,2,20,0.0,18.8,9.0,86
2021,2,21,0.0,24.2,13.2,73
2021,2,22,1.2,25.6,16.6,81
2021,2,23,9.8,23.4,15.6,86
2021,2,24,1.2,24.6,16.0,94
2021,2,25,-1.0,24.9,14.9,85
2021,2,26,0.0,25.3,14.8,85
2021,2,27,0.0,24.0,15.6,90
2021,2,28,0.0,24.4,15.7,88
2021,3,1,39.6,23.9,15.0,93
2021,3,2,6.3,24.2,15.0,95
2021,3,3,2.0,25.3,14.8,94
2021,3,4,0.0,23.9,15.0,84
2021,3,5,0.0,24.2,14.8,84
2021,3,6,0.0,24.2,14.6,88
2021,3,7,0.0,24.8,14.4,85
2021,3,8,0.0,25.3,14.2,81
2021,3,9,0.0,25.2,13.9,77
2021,3,10,0.0,25.4,13.6,68
2021,3,11,-1.0,24.0,14.0,80
2021,3,12,0.0,24.0,15.4,73
2021,3,13,11.2,25.4,14.0,85
2021,3,14,3.6,23.4,15.0,88
2021,3,15,0.9,23.3,15.3,93
2021,3,16,1.7,22.8,13.0,95
2021,3,17,0.8,24.3,17.0,93
2021,3,18,0.6,25.3,17.1,88
2021,3,19,20.5,22.3,16.5,95
2021,3,20,1.4,23.2,16.4,93
2021,3,21,39.1,25.4,16.4,95
2021,3,22,0.6,21.6,15.0,90
2021,3,23,0.0,24.6,16.1,82
2021,3,24,13.4,23.8,16.2,95
2021,3,25,0.2,24.8,14.6,93
2021,3,26,37.0,25.1,15.8,81
2021,3,27,0.8,24.7,16.2,88
2021,3,28,13.6,24.4,16.5,90
2021,3,29,0.2,24.4,15.6,93
2021,3,30,0.0,25.2,16.5,88
2021,3,31,0.0,26.6,16.4,77
2021,4,1,0.0,25.6,17.5,79
2021,4,2,0.0,25.7,16.0,81
2021,4,3,0.0,25.6,16.0,83
